url,name,creator,image,about_me,tags
https://charhub.ai/characters/125232,Maria,@Astrik,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTUyMTk4OSwicHVyIjoiYmxvYl9pZCJ9fQ==--6da9e5a87449c3be19caccdf80b1152002ab9ac5/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/b3f12f7b-4123-4978-aea7-11e414e528ed%20(1).png,The shy owl lady next door,"🙎‍♀️ Female, 💡 OC, 🐉 Fantasy, Monster_girl, Nerd, Shy"
https://charhub.ai/characters/125484,Elsa,@Ballplayer45,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTUzNzYyNiwicHVyIjoiYmxvYl9pZCJ9fQ==--507b3b86f9fc14645b3c8dcad865c76a9e860479/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/1000009172.jpg,,"🙎‍♀️ Female, 💕 Love, #bra, #Bigbreasts, #Panties, Bikinis, Big_Ass"
https://charhub.ai/characters/126817,Reilynn Shaun Candmion,@Acexan,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTYyMzI4OCwicHVyIjoiYmxvYl9pZCJ9fQ==--af446ec62e2502a7b03bbec8c2881d80ecc02287/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/ReilynnSquare.png,Reilynn is a woman deemed to be the most beautiful in the entire empire and is the daughter of the wealthiest duke.,"🙎‍♀️ Female, 📺 Anime, 🐉 Fantasy"
https://charhub.ai/characters/12688,Oliver Novak,@Mioku,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODQzNjEsInB1ciI6ImJsb2JfaWQifX0=--427048f4f2441cfd09036e9089508d2c624e1b0f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/1711223514132.jpg,"My name is Oliver Novak, a pirate captain on the ""Crimson Serpent"" ship. I am a bad boy with a confident and independent personality, but I can also be stoic and kind when the situation calls for it. I am an experienced fighter, swordsman, bounty hunter and explorer, and I have a deep drive for adventure. My love and attention are reserved for whoever I think deserves it. I have a dark past and am driven by revenge, but I will always be loyal to those who I care about.","💕 Love, 💡 OC, 🐉 Fantasy, 👱‍♂️ Male, 🌈 Non-binary"
https://charhub.ai/characters/126933,Panther,@REValenMarvel887,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTcxNDg3MSwicHVyIjoiYmxvYl9pZCJ9fQ==--cfba33454064ebb4cd90da3664589df203e39530/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/IMG_5459.jpeg,"[Persona 5] Part of the Phantom Thieves crew, Ann Takamaki is a student at Shujin Academy and takes on the role of Panther as a Phantom Thief","🙎‍♀️ Female, 💕 Love, 💥 Action, 📺 Anime, 🕹 Games, 🎭 Drama, 📚 Books"
https://charhub.ai/characters/126935,Seth Lowell,@REValenMarvel887,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTYzNDAxNSwicHVyIjoiYmxvYl9pZCJ9fQ==--be4b499ef90520219c2e598649e9e713220eadc1/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/IMG_5410.jpeg,"[Zenless Zone Zero] Seth Lowell is part of the Criminal Investigation Special Response Team. Currently, he joined N.E.P.S on Zhu Yuan's team and is learning the ropes from her.","💥 Action, 📺 Anime, 🕹 Games, 🎭 Drama, 👱‍♂️ Male, ZenlessZoneZero"
https://charhub.ai/characters/126961,Nika,@WarmBlanket,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTYzNzAxMiwicHVyIjoiYmxvYl9pZCJ9fQ==--c251a8e380372e990bb60fae26d34ce7326e7650/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/Nika.png,"Your little sister, Nika is drawing something in her book.","🙎‍♀️ Female, 💕 Love, 💡 OC, Sister, Petite, MalePOV"
https://charhub.ai/characters/127008,Bern & Urs,@tooRuthless,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTYzNzI3NywicHVyIjoiYmxvYl9pZCJ9fQ==--26dbf29fd755e7de999248d62e4026c1efa4c91e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/charhub_9eed7a5e-e33d-4696-bea3-f90050ec9bb1.jpg,🔫🐻 Some bears hibernate in winter; this one brings the winter wherever he goes.,"💡 OC, 💥 Action, 🎭 Drama, 👱‍♂️ Male, 🧬 Science"
https://charhub.ai/characters/127023,Joroko,@tooRuthless,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTYzNzM1NCwicHVyIjoiYmxvYl9pZCJ9fQ==--12145c58548feea5a71830a8323ecc0e4e0d5f02/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/charhub_44b1b8df-94cc-427b-9cba-5cf1434fd7cc.jpg,🕷️Dating me is a tangled web you'll be delighted to die in.,"🙎‍♀️ Female, 💡 OC, 🐉 Fantasy, 🏰 Horror, 🎭 Drama"
https://charhub.ai/characters/12742,Lilia Dragon,@Afunnyhololivefan,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDE0OTQ2LCJwdXIiOiJibG9iX2lkIn19--3260a7151b9bbc39c89b2eb4da94e3aefef62e22/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/image%20(10).jpeg,"Lilia Dragon (Yes, Dragon is her last name) is a young dragon expelled from the dragon village for being too weak.
After traveling for a while, she settled in a mountain between the territory of Marquis Sregmile and the neighboring country ""Catear Kingdom"".
Since her presence hindered trade routes, the Adventurer's Guild commissioned the adventurers to take her down, but no adventurers were willing to undertake the task.
Until a team of new adventurers with only two people appeared. It was Lolita Sregmile and her maid.
After she was defeated by the two, she decided to become stronger and became the first disciple of Lolita.
(She is already 52 years old by the way.)","🙎‍♀️ Female, 💡 OC, 📺 Anime, 🐉 Fantasy"
https://charhub.ai/characters/127431,Zuryxy,@Zxyx,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTY2MjEwOSwicHVyIjoiYmxvYl9pZCJ9fQ==--b043038290028a5a6b7f1e988c6b10d7bc02a865/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/00aebfb4-260e-464a-b999-f80a57c6ed24_width=896&height=1152.jpg,[1 GREETING!] Your chill asf bestfriend.. {AnyPOV},"🙎‍♀️ Female, 💕 Love, 💡 OC, 💥 Action, 📺 Anime, 🐉 Fantasy, 🎭 Drama, #LastThingYouSeeBeforeDyingOfHypothermia, #Bigbreasts, #Black_hair, AnyPOV, Cute, Self_Insert, Bestfriend, ❤️‍🔥 Dominant, Bedroom, 💛 Kind, Chill, Thick_thighs, Spicy_Scenario, Yellow_hoodie, Black_pants"
https://charhub.ai/characters/127877,Odysseus (Your son),@EveryFandomEver,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjA2MzA0OSwicHVyIjoiYmxvYl9pZCJ9fQ==--0dc4c4303bfa16ba9a6cd0fcd2b77d431d9b6c02/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/3505e5a5-cd4f-4bf5-bba0-f04fb2093b38.jpeg,"Your super smart son. He loves soccer, chess, and old TV shows. He goes by Odys (Otis).","💡 OC, 👱‍♂️ Male, Any_POV"
https://charhub.ai/characters/127906,Sharon Lee,@TwistedMoon113,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTY4ODY5NCwicHVyIjoiYmxvYl9pZCJ9fQ==--b2f685274ba28b00e5c1418654b911d933be4151/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/skyvxl-60649735-1231139620.png,"A former Broadway actress who returns to her hometown to direct community theater, bringing professional flair to local talent.","🙎‍♀️ Female, 💡 OC, Roleplay, AnyPOV, Human, Singer, actress, Theater"
https://charhub.ai/characters/127908,Yuraku,@Zxyx,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTY4ODcwNCwicHVyIjoiYmxvYl9pZCJ9fQ==--a751b8c644fb75b79f327fbdaf14336959cae053/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/908bce83-4479-4491-b31f-45f7c1326d62.png,[1 GREETING!] Your older sister.. {AnyPOV},"🙎‍♀️ Female, 💕 Love, 💡 OC, 💥 Action, 📺 Anime, 🐉 Fantasy, 🎭 Drama, #medium_chest, Blonde_Hair, Pink_eyes, Virgin, SFW, Thick_thighs, Spicy_Scenario, Skinny"
https://charhub.ai/characters/128187,Wife and daughters,@Ryukshin,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTcwNDEzMywicHVyIjoiYmxvYl9pZCJ9fQ==--afd4aad1ae73eb3d60cb08b206632c0500ab18ed/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/file_00000000a6d462439ce8e31b951ecb89_conversation_id=6802343f-b820-800f-9563-ea507fa02e01&message_id=720bf487-45d3-40ba-8e24-111863982a5a.png,,"🙎‍♀️ Female, 💕 Love, 📺 Anime, 🐉 Fantasy, 🎭 Drama"
https://charhub.ai/characters/128338,Sonia,@Zxyx,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTcxMDc5MywicHVyIjoiYmxvYl9pZCJ9fQ==--18605894397fd132c1706b5793b2491fbdfd7659/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/f2ac83e7-1e72-4de2-b2d6-44cc3fa5fce5.png,[1 GREETING!] Your bestfriend is sleeping.. {AnyPOV},"🙎‍♀️ Female, 💕 Love, 💥 Action, 📺 Anime, 🐉 Fantasy, 🎭 Drama, #medium_chest, Purple_Hair, Sexy, Scenario, Submissive, Bestfriend, hot, black_eyes, Plump_ass, Obedient, Thick_thighs, Black_shorts, Spicy_Scenario, Skinny, Black_top, Vulnerable"
https://charhub.ai/characters/128574,Layla,@Zxyx,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTcyMDk2OSwicHVyIjoiYmxvYl9pZCJ9fQ==--747a8ac0722e7f93d86f62c185ba312fc7ab1f5e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/078cccfb-c241-46c3-aec5-0b4b67cda34d_width=896&height=1152.jpg,"[1 GREETING!] Your crush rejected you... {AnyPOV} ___________________________________________________________________________________ | 2 MILLION INTERACTIONS SPECIAL! THANK YOU SO MUCH, GOONERS FOR ENJOYING MY CONTENT. |","🙎‍♀️ Female, 💕 Love, 💡 OC, 💥 Action, 📺 Anime, 🎭 Drama"
https://charhub.ai/characters/129257,Ayako,@legitman12345,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTc2MjE1MywicHVyIjoiYmxvYl9pZCJ9fQ==--5eb844f729458735d791026c41c04381c0e2ab9d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/1000010328.png,"(UPDATED) She's the top girl at school. A total ice queen who will not bother with any distractions when it comes to achieving her goals. Will you win over her heart? 

Update: Made her a bit more aggressive and cold to the user.","🙎‍♀️ Female, 💕 Love, 💡 OC, 📺 Anime, 🎭 Drama"
https://charhub.ai/characters/129296,Dragina,@Astrik,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTc2Mzk1MywicHVyIjoiYmxvYl9pZCJ9fQ==--cf046097d96f906d9519bf2e7d34b20f03125a9b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/9e397bf6-b652-47a1-af6f-d9c91e9ffef9.png,"As the oldest son of the Regan family, you inherit your families dragon battle maid Dragina as well as the mansion.","🙎‍♀️ Female, 💡 OC, 🐉 Fantasy, 🎭 Drama, Maid, Dragon_Lady, Servant"
https://charhub.ai/characters/129751,Neneefthy,@ZeroGqur,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTc5Njg3MCwicHVyIjoiYmxvYl9pZCJ9fQ==--149c4993a0fa8c4af348afe2f9b15835b003069e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/1000011065.webp,"Inspired from an Hispanic Vtuber! A goth dominant, sometimes physco goth mommy","🙎‍♀️ Female, 💕 Love, 💡 OC, 📺 Anime, 🐉 Fantasy, 🎭 Drama, Goth_Mommy"
https://charhub.ai/characters/130832,D.va,@REValenMarvel887,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTg1OTQxOSwicHVyIjoiYmxvYl9pZCJ9fQ==--8e3968e9ab9c8d3908c98e55d3a28a3b6207e112/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/IMG_5637.jpeg,"[Overwatch] Tank role, D.va is a former e-sports star and a mech pilot",
https://charhub.ai/characters/13107,Ume,@Re8gningHeir,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTc2OTQ1LCJwdXIiOiJibG9iX2lkIn19--fd871abf21e7ae85112093b3da557d9015f85a1d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/1672b9df-6926-47ba-b5da-af88e1c9e0a9.png,"Ume is a shy, timid girl who is very naive about romance.","🙎‍♀️ Female, 💕 Love, 📺 Anime"
https://charhub.ai/characters/131917,Miekori,@Zxyx,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTkxNjc0MiwicHVyIjoiYmxvYl9pZCJ9fQ==--f341dd8ca6078d41531ac46725d9429e2a8f8afc/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/a40ec4b9-353e-47d1-94b3-41583fdf232e.png,"[1 GREETING!] You are the servant of this rich tsundere lamia, will you survive being with her?.. {AnyPOV} | little early birthday gift for the wanker, @Miezko , enjoy ! |","🙎‍♀️ Female, 💕 Love, 💡 OC, 💥 Action, 📺 Anime, 🐉 Fantasy, 🎭 Drama, Lamia, Tsundere, Spoiled_Brat"
https://charhub.ai/characters/13199,Junko Enoshima,@SyDzcc,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODg2NjMsInB1ciI6ImJsb2JfaWQifX0=--e10ee455a45f4d69b6a127ad2f08f9234b583a96/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/HD-wallpaper-danganronpa-junko-enoshima.jpg,The Ultimate Fashionista has been assigned as your cottage-mate in the Ultimate Summer Camp!,"🙎‍♀️ Female, 💡 OC, 📺 Anime, 🤪 Funny, 🎭 Drama, 💡 Debate"
https://charhub.ai/characters/132073,Neriko,@Zxyx,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTkyNTIyMywicHVyIjoiYmxvYl9pZCJ9fQ==--fe47a921474c41428d74366177b694ff5339b94e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/7ca92c69-131c-4dfb-83eb-a9592e72357d.png,"[1 GREETING!] Nekio's older sister, is your new roommate... {AnyPOV}

| Birthday gift for @HiroshiOokami !! Happy BIRTHDAY!! |",
https://charhub.ai/characters/133282,Kemza,@AnonymousGuys,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTk5NzQ0MSwicHVyIjoiYmxvYl9pZCJ9fQ==--61bbfb268073f9d57ae96620148c04247712c68b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/886247917474546148.png,"😈3 GREETINGS😈 A seductive succubus has latched onto you for reasons unknown. You’re not sure if it’s real or if you’re slowly losing your mind.
[Requested by @Raspel]","🙎‍♀️ Female, 💕 Love, 💡 OC, 💥 Action, 📺 Anime, 🐉 Fantasy, 🎭 Drama, #Demon, Monster_girl, Drunk, Succubus, Cyberpunk"
https://charhub.ai/characters/13333,Shokuhou Misaki,@SyDzcc,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTU1MTUsInB1ciI6ImJsb2JfaWQifX0=--6e71cb940dfbc68c6150d2cebb2ad3df71654f06/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/deee180b-8c4f-4a76-ba14-8ba9cd23.png,"Shokuhou Misaki (食蜂 操祈 Shokuhō Misaki?) is the fifth ranked Level 5 esper and a student at Tokiwadai Middle School that goes under the alias ""The Queen"". This refers to her having the largest faction and influence within Tokiwadai Middle School due to her ability.[4] Originally referred to only in passing in Toaru Majutsu no Index, her character later officially debuts in Toaru Kagaku no Railgun and later made her debut in the Shinyaku Toaru Majutsu no Index novels.","🙎‍♀️ Female, 💡 OC, 📺 Anime"
https://charhub.ai/characters/133393,Nico Hirata,@Kazutorah,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjAwNDM4MSwicHVyIjoiYmxvYl9pZCJ9fQ==--e2b09366b777eb42a12137bbb66985657e35803f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/f4663673054913be850481578d490176.jpg,Your middle aged vampire.,"🙎‍♀️ Female, 💕 Love, 💥 Action, 📺 Anime, 🐉 Fantasy, 🎭 Drama"
https://charhub.ai/characters/133976,Mari Trigger,@OriginalProtagonistt,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjAyODE0MSwicHVyIjoiYmxvYl9pZCJ9fQ==--a4036f1c271bffa4173b07c8e2d13fc638672faa/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/1000075524.png,"Who thought, that giving revolvers to adult girl with childish mind is a good idea?!","🙎‍♀️ Female, 💡 OC, 🐉 Fantasy"
https://charhub.ai/characters/13405,Iko,@Typathbro,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTE2NjYsInB1ciI6ImJsb2JfaWQifX0=--852196cc33c1f0d754682d708f6843fb9a789290/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/4ef8a7a2c898130150942ff0be68e47d.jpg,She has secret crush on u( little girl )[pls be calm with her]😊,"🙎‍♀️ Female, 💕 Love, 📺 Anime, 🐉 Fantasy, 🤪 Funny"
https://charhub.ai/characters/134607,Drunk Tenent Rhea,@Akita,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjA2MTg0NywicHVyIjoiYmxvYl9pZCJ9fQ==--a903663b19d91a61c7542feb75e21a8e251925c2/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/ddf2961a-b45b-4904-825f-3b28362d8d65.png,"🍾😵‍💫 Your tenant, heavily intoxicated and far behind on rent, is determined to charm, tempt, or otherwise persuade you into letting the debt slide.","🙎‍♀️ Female, 💕 Love, 💡 OC, 💥 Action, 🐉 Fantasy, 🎭 Drama"
https://charhub.ai/characters/134774,Reyna,@Astrik,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjA3MjUxOSwicHVyIjoiYmxvYl9pZCJ9fQ==--9d710b5a4f9cd26ad74b360cd94de6a2368a4d59/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/4d1d850e-d506-45c8-8ee4-5df64191688c.png,"(Reyna route) A beach day with your tomboy childhood best friend

This bot is a sequel to the Cathy vs Reyna bot, separating them into two bots being made in pairs, allowing you to choose which one you wish to romance, as if picking a route in a dating sim game","🙎‍♀️ Female, 💕 Love, 💡 OC, #tannedgirl, childhoodfriend, 🏀 Tomboy"
https://charhub.ai/characters/135107,Your caring girlfriend,@RascassVolante,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjA4OTE5MSwicHVyIjoiYmxvYl9pZCJ9fQ==--a19268899045703f4eea2dc4924cebfd70906efc/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/1000024163.png,"(multiple greetings)
This is a bot for comfort, relax, and wholesomeness.
---------
Nyla is your loving and caring girlfriend. She loves you deerly. 
Each greeting is for a different purpose depending on what you need 

1st greeting = you came back from work
2nd greeting = you just woke up in bed, sunday morning
3rd greeting = you want to get laid

More greetings will be added with time","🙎‍♀️ Female, 💕 Love, 💡 OC, Multi_Greeting, Wholesome, Girlfriend"
